order_id,order_date,region,segment,category,product,customer_id,quantity,unit_price,discount,revenue,cost,profit
ORD-100492,2025-05-27,West,Corporate,Technology,Keyboard,C1252,4,452.75,0.0,1811.0,1532.44,278.56
ORD-100670,2025-05-27,Northeast,Corporate,Furniture,Cabinet,C1000,5,37.61,0.1,169.24,102.67,66.57
ORD-100243,2025-05-27,West,Corporate,Furniture,Bookcase,C1232,7,313.9,0.15,1867.7,1202.09,665.61
ORD-100430,2025-05-27,South,Corporate,Technology,Printer,C1299,7,377.93,0.0,2645.51,1334.83,1310.68
ORD-101631,2025-05-27,Northeast,Consumer,Technology,Monitor,C1242,3,380.49,0.0,1141.47,569.44,572.03
ORD-100324,2025-05-27,Northeast,Consumer,Office Supplies,Storage,C1213,6,37.96,0.0,227.76,143.58,84.18
ORD-100645,2025-05-28,South,Home Office,Technology,Laptop,C1239,1,388.01,0.05,368.61,170.69,197.92
ORD-101548,2025-05-28,Northeast,Home Office,Office Supplies,Pens,C1153,4,50.03,0.0,200.12,105.3,94.82
ORD-100240,2025-05-28,Midwest,Consumer,Office Supplies,Paper,C1026,5,48.05,0.15,204.21,133.07,71.14
ORD-100244,2025-05-28,Northeast,Consumer,Office Supplies,Paper,C1276,5,34.28,0.0,171.4,80.22,91.18
ORD-101121,2025-05-28,South,Corporate,Technology,Headset,C1252,6,316.89,0.0,1901.34,1099.38,801.96
ORD-101398,2025-05-28,Midwest,Consumer,Technology,Laptop,C1249,4,82.52,0.05,313.58,224.73,88.85
ORD-101206,2025-05-28,West,Corporate,Technology,Printer,C1071,6,113.93,0.05,649.4,556.81,92.59
ORD-101376,2025-05-29,South,Home Office,Furniture,Chair,C1179,3,422.14,0.05,1203.1,879.28,323.82
ORD-101167,2025-05-29,South,Consumer,Office Supplies,Paper,C1228,5,49.91,0.1,224.6,122.65,101.95
ORD-100662,2025-05-29,Midwest,Home Office,Technology,Keyboard,C1142,3,390.58,0.0,1171.74,754.23,417.51
ORD-101439,2025-05-29,Northeast,Corporate,Furniture,Table,C1094,6,87.1,0.05,496.47,349.02,147.45
ORD-101198,2025-05-30,Northeast,Consumer,Technology,Monitor,C1011,6,367.7,0.05,2095.89,1297.02,798.87
ORD-100016,2025-05-30,South,Corporate,Office Supplies,Labels,C1048,6,45.87,0.0,275.22,137.96,137.26
ORD-100943,2025-05-30,Northeast,Corporate,Office Supplies,Binders,C1289,2,42.62,0.0,85.24,47.72,37.52
ORD-100400,2025-05-30,West,Consumer,Technology,Monitor,C1131,5,293.6,0.1,1321.2,670.96,650.24
ORD-100364,2025-05-31,West,Consumer,Furniture,Chair,C1147,4,190.95,0.05,725.61,604.59,121.02
ORD-100254,2025-05-31,Northeast,Corporate,Furniture,Desk,C1261,7,47.06,0.0,329.42,234.77,94.65
ORD-100582,2025-05-31,West,Consumer,Technology,Monitor,C1176,3,166.48,0.1,449.5,322.52,126.98
ORD-100548,2025-05-31,Midwest,Home Office,Technology,Printer,C1258,5,412.25,0.1,1855.12,1153.89,701.23
ORD-101281,2025-05-31,South,Corporate,Furniture,Bookcase,C1149,3,213.45,0.0,640.35,504.94,135.41
ORD-100824,2025-05-31,South,Consumer,Furniture,Desk,C1238,5,180.64,0.0,903.2,552.0,351.2
ORD-100276,2025-06-01,South,Corporate,Office Supplies,Paper,C1104,2,57.5,0.1,103.5,65.57,37.93
ORD-101474,2025-06-01,Northeast,Consumer,Office Supplies,Binders,C1097,2,70.65,0.0,141.3,76.84,64.46
ORD-100504,2025-06-01,West,Home Office,Office Supplies,Pens,C1261,7,49.18,0.1,309.83,131.97,177.86
ORD-101189,2025-06-01,South,Consumer,Office Supplies,Binders,C1107,4,29.33,0.0,117.32,60.49,56.83
ORD-100189,2025-06-01,Northeast,Consumer,Furniture,Desk,C1042,4,59.08,0.05,224.5,157.74,66.76
ORD-101390,2025-06-01,Midwest,Corporate,Technology,Headset,C1198,1,416.58,0.1,374.92,262.0,112.92
ORD-100014,2025-06-01,Northeast,Corporate,Technology,Keyboard,C1092,5,256.64,0.0,1283.2,792.84,490.36
ORD-100954,2025-06-01,Northeast,Corporate,Office Supplies,Storage,C1068,7,23.65,0.2,132.44,72.96,59.48
ORD-100547,2025-06-01,South,Corporate,Furniture,Cabinet,C1120,7,213.26,0.0,1492.82,1232.09,260.73
ORD-101065,2025-06-02,Northeast,Corporate,Furniture,Desk,C1011,1,272.48,0.2,217.98,138.41,79.57
ORD-100395,2025-06-02,West,Consumer,Office Supplies,Binders,C1215,7,12.95,0.15,77.05,38.26,38.79
ORD-101776,2025-06-02,Midwest,Consumer,Furniture,Chair,C1009,6,238.79,0.15,1217.83,820.4,397.43
ORD-100289,2025-06-02,West,Corporate,Furniture,Desk,C1049,7,230.47,0.15,1371.3,852.03,519.27
ORD-101542,2025-06-02,Midwest,Consumer,Furniture,Table,C1227,5,313.07,0.0,1565.35,955.5,609.85
ORD-101346,2025-06-02,Northeast,Consumer,Office Supplies,Paper,C1079,1,60.18,0.05,57.17,28.02,29.15
ORD-101524,2025-06-02,Northeast,Consumer,Office Supplies,Storage,C1040,3,62.34,0.1,168.32,88.5,79.82
ORD-100463,2025-06-03,South,Consumer,Technology,Printer,C1115,4,266.95,0.0,1067.8,640.46,427.34
ORD-101173,2025-06-03,Midwest,Corporate,Furniture,Chair,C1199,6,203.59,0.0,1221.54,876.51,345.03
ORD-100766,2025-06-03,South,Consumer,Technology,Laptop,C1225,5,199.84,0.2,799.36,599.3,200.06
ORD-101404,2025-06-03,Northeast,Consumer,Furniture,Cabinet,C1129,2,267.16,0.0,534.32,334.5,199.82
ORD-101329,2025-06-03,South,Consumer,Technology,Keyboard,C1236,2,386.08,0.05,733.55,348.83,384.72
ORD-100890,2025-06-03,Midwest,Consumer,Technology,Keyboard,C1003,3,328.75,0.05,936.94,589.69,347.25
ORD-101199,2025-06-03,South,Corporate,Technology,Headset,C1278,1,341.38,0.05,324.31,242.85,81.46
ORD-100835,2025-06-04,West,Home Office,Office Supplies,Pens,C1107,2,24.62,0.0,49.24,29.96,19.28
ORD-100366,2025-06-04,Northeast,Consumer,Technology,Keyboard,C1144,5,322.14,0.15,1369.09,854.31,514.78
ORD-101648,2025-06-04,West,Home Office,Office Supplies,Pens,C1046,4,36.91,0.0,147.64,80.02,67.62
ORD-101672,2025-06-04,Midwest,Consumer,Office Supplies,Pens,C1211,1,17.25,0.0,17.25,11.12,6.13
ORD-101200,2025-06-05,South,Home Office,Technology,Laptop,C1166,1,426.53,0.0,426.53,295.97,130.56
ORD-100686,2025-06-05,West,Consumer,Office Supplies,Paper,C1197,1,44.65,0.05,42.42,27.66,14.76
ORD-101104,2025-06-06,South,Corporate,Office Supplies,Paper,C1266,3,55.95,0.1,151.07,69.85,81.22
ORD-101728,2025-06-06,South,Corporate,Technology,Headset,C1278,1,349.36,0.05,331.89,244.42,87.47
ORD-101107,2025-06-06,South,Corporate,Technology,Headset,C1293,7,258.53,0.1,1628.74,825.99,802.75
ORD-100091,2025-06-06,West,Consumer,Furniture,Chair,C1219,6,263.04,0.0,1578.24,967.09,611.15
ORD-101082,2025-06-06,West,Consumer,Technology,Printer,C1054,1,326.1,0.0,326.1,195.43,130.67
ORD-101079,2025-06-06,Midwest,Corporate,Office Supplies,Binders,C1148,3,31.5,0.05,89.78,49.7,40.08
ORD-101309,2025-06-07,South,Consumer,Technology,Printer,C1038,5,325.89,0.1,1466.5,887.08,579.42
ORD-100309,2025-06-07,Midwest,Consumer,Furniture,Desk,C1056,3,151.75,0.0,455.25,379.77,75.48
ORD-101520,2025-06-07,West,Corporate,Furniture,Chair,C1196,6,165.69,0.15,845.02,506.44,338.58
ORD-100429,2025-06-07,West,Consumer,Furniture,Table,C1023,7,310.17,0.15,1845.51,1347.76,497.75
ORD-101660,2025-06-07,South,Consumer,Office Supplies,Paper,C1048,1,20.29,0.1,18.26,8.63,9.63
ORD-101221,2025-06-07,South,Corporate,Furniture,Chair,C1113,4,141.96,0.15,482.66,290.39,192.27
ORD-100332,2025-06-07,South,Consumer,Office Supplies,Labels,C1147,1,22.68,0.05,21.55,10.37,11.18
ORD-101097,2025-06-08,Northeast,Consumer,Office Supplies,Paper,C1144,5,52.71,0.0,263.55,132.44,131.11
ORD-101473,2025-06-08,Northeast,Consumer,Office Supplies,Paper,C1024,7,53.61,0.15,318.98,200.48,118.5
ORD-101578,2025-06-09,Northeast,Consumer,Furniture,Table,C1239,5,211.42,0.05,1004.24,736.76,267.48
ORD-100658,2025-06-09,South,Consumer,Technology,Laptop,C1141,7,385.2,0.1,2426.76,1198.64,1228.12
ORD-100152,2025-06-09,South,Consumer,Furniture,Desk,C1091,3,147.84,0.0,443.52,344.46,99.06
ORD-100268,2025-06-09,Midwest,Corporate,Technology,Keyboard,C1033,6,344.81,0.0,2068.86,1046.99,1021.87
ORD-100837,2025-06-09,West,Consumer,Office Supplies,Pens,C1051,5,48.98,0.0,244.9,123.92,120.98
ORD-100502,2025-06-09,West,Corporate,Furniture,Table,C1222,6,295.02,0.05,1681.61,1432.36,249.25
ORD-100218,2025-06-09,Midwest,Corporate,Technology,Keyboard,C1109,7,335.07,0.0,2345.49,1241.59,1103.9
ORD-100191,2025-06-09,South,Consumer,Office Supplies,Labels,C1246,7,36.6,0.0,256.2,151.13,105.07
ORD-101658,2025-06-09,West,Home Office,Office Supplies,Paper,C1102,2,57.95,0.0,115.9,65.29,50.61
ORD-101280,2025-06-10,Northeast,Corporate,Office Supplies,Labels,C1253,7,38.35,0.1,241.6,114.16,127.44
ORD-100348,2025-06-10,Midwest,Corporate,Office Supplies,Labels,C1282,2,44.54,0.25,66.81,45.86,20.95
ORD-100297,2025-06-10,Midwest,Consumer,Technology,Monitor,C1014,2,456.13,0.15,775.42,499.43,275.99
ORD-101194,2025-06-10,Midwest,Consumer,Furniture,Chair,C1047,1,89.29,0.0,89.29,54.71,34.58
ORD-101489,2025-06-10,Midwest,Home Office,Office Supplies,Labels,C1268,3,93.06,0.0,279.18,146.02,133.16
ORD-101001,2025-06-10,Northeast,Consumer,Technology,Keyboard,C1193,7,473.79,0.1,2984.88,1747.88,1237.0
ORD-100023,2025-06-10,Midwest,Consumer,Furniture,Bookcase,C1054,4,12.39,0.0,49.56,29.37,20.19
ORD-100279,2025-06-10,Northeast,Consumer,Furniture,Bookcase,C1208,5,141.57,0.0,707.85,421.81,286.04
ORD-101749,2025-06-11,Northeast,Home Office,Furniture,Table,C1132,2,226.39,0.05,430.14,265.9,164.24
ORD-101244,2025-06-11,South,Home Office,Furniture,Chair,C1043,4,140.89,0.05,535.38,352.17,183.21
ORD-100768,2025-06-11,Northeast,Consumer,Office Supplies,Binders,C1150,5,81.93,0.15,348.2,193.19,155.01
ORD-100071,2025-06-11,Northeast,Consumer,Furniture,Cabinet,C1264,3,258.34,0.0,775.02,521.96,253.06
ORD-100593,2025-06-12,Northeast,Consumer,Technology,Keyboard,C1093,2,416.54,0.0,833.08,548.26,284.82
ORD-100506,2025-06-12,South,Consumer,Office Supplies,Binders,C1022,3,41.23,0.05,117.51,56.15,61.36
ORD-101750,2025-06-12,West,Consumer,Office Supplies,Paper,C1029,5,45.61,0.05,216.65,130.31,86.34
ORD-101682,2025-06-12,Midwest,Consumer,Furniture,Chair,C1273,2,213.47,0.1,384.25,236.52,147.73
ORD-100104,2025-06-12,South,Consumer,Office Supplies,Pens,C1263,2,49.04,0.1,88.27,39.24,49.03
ORD-100294,2025-06-12,Northeast,Consumer,Furniture,Chair,C1221,4,148.8,0.1,535.68,327.26,208.42
ORD-100690,2025-06-13,West,Home Office,Furniture,Cabinet,C1181,3,94.22,0.0,282.66,189.14,93.52
ORD-101380,2025-06-13,South,Corporate,Technology,Laptop,C1271,2,358.11,0.0,716.22,509.02,207.2
ORD-100539,2025-06-13,Northeast,Home Office,Technology,Laptop,C1287,4,239.61,0.0,958.44,684.51,273.93
ORD-101711,2025-06-13,South,Consumer,Office Supplies,Binders,C1281,3,36.33,0.0,108.99,61.53,47.46
ORD-100668,2025-06-13,West,Corporate,Office Supplies,Storage,C1207,4,55.3,0.0,221.2,157.96,63.24
ORD-101273,2025-06-14,West,Corporate,Technology,Keyboard,C1132,1,361.22,0.05,343.16,187.41,155.75
ORD-100615,2025-06-14,Northeast,Corporate,Office Supplies,Binders,C1045,7,33.32,0.2,186.59,98.15,88.44
ORD-101345,2025-06-14,South,Consumer,Office Supplies,Pens,C1123,6,51.34,0.0,308.04,131.22,176.82
ORD-101043,2025-06-14,South,Consumer,Office Supplies,Paper,C1225,7,39.32,0.0,275.24,182.81,92.43
ORD-100749,2025-06-14,Northeast,Corporate,Furniture,Bookcase,C1239,4,182.89,0.05,694.98,512.22,182.76
ORD-100184,2025-06-14,Midwest,Consumer,Technology,Monitor,C1280,7,425.51,0.05,2829.64,1635.2,1194.44
ORD-101235,2025-06-15,Northeast,Corporate,Technology,Keyboard,C1249,3,339.37,0.0,1018.11,675.75,342.36
ORD-101784,2025-06-15,South,Consumer,Technology,Monitor,C1155,4,399.7,0.0,1598.8,819.14,779.66
ORD-101799,2025-06-15,Northeast,Corporate,Technology,Printer,C1150,6,225.59,0.0,1353.54,878.07,475.47
ORD-100799,2025-06-15,Northeast,Corporate,Technology,Headset,C1260,7,207.59,0.15,1235.16,748.05,487.11
ORD-100632,2025-06-16,Northeast,Corporate,Technology,Keyboard,C1103,2,177.19,0.0,354.38,197.2,157.18
ORD-100046,2025-06-16,Midwest,Home Office,Office Supplies,Storage,C1123,2,66.6,0.0,133.2,72.36,60.84
ORD-101633,2025-06-17,Northeast,Corporate,Furniture,Bookcase,C1102,7,247.64,0.0,1733.48,955.36,778.12
ORD-101008,2025-06-17,South,Consumer,Office Supplies,Storage,C1161,6,26.31,0.05,149.97,104.85,45.12
ORD-100513,2025-06-17,South,Consumer,Technology,Headset,C1062,3,467.65,0.0,1402.95,975.16,427.79
ORD-100608,2025-06-17,South,Consumer,Office Supplies,Binders,C1190,5,46.11,0.0,230.55,138.81,91.74
ORD-101357,2025-06-17,Northeast,Consumer,Technology,Monitor,C1296,6,346.01,0.15,1764.65,993.01,771.64
ORD-101639,2025-06-18,South,Corporate,Office Supplies,Labels,C1215,1,52.28,0.0,52.28,28.68,23.6
ORD-100296,2025-06-18,South,Corporate,Office Supplies,Binders,C1103,6,49.14,0.0,294.84,181.97,112.87
ORD-100609,2025-06-19,South,Corporate,Office Supplies,Pens,C1065,3,52.1,0.0,156.3,66.87,89.43
ORD-100844,2025-06-19,West,Home Office,Office Supplies,Storage,C1042,6,43.73,0.0,262.38,162.05,100.33
ORD-100031,2025-06-19,Northeast,Consumer,Technology,Monitor,C1007,3,388.79,0.05,1108.05,761.99,346.06
ORD-101494,2025-06-19,South,Consumer,Furniture,Desk,C1106,7,190.54,0.0,1333.78,1188.05,145.73
ORD-100406,2025-06-19,South,Corporate,Technology,Printer,C1208,7,245.88,0.0,1721.16,1011.78,709.38
ORD-101645,2025-06-19,Northeast,Consumer,Furniture,Bookcase,C1018,5,259.81,0.05,1234.1,899.52,334.58
ORD-101596,2025-06-19,Midwest,Corporate,Technology,Laptop,C1011,1,272.6,0.15,231.71,104.12,127.59
ORD-100159,2025-06-19,Midwest,Consumer,Office Supplies,Storage,C1055,4,44.42,0.05,168.8,82.3,86.5
ORD-100373,2025-06-19,South,Consumer,Furniture,Cabinet,C1011,6,144.09,0.2,691.63,531.3,160.33
ORD-101481,2025-06-20,South,Home Office,Technology,Headset,C1220,5,357.03,0.2,1428.12,1031.67,396.45
ORD-100148,2025-06-20,Northeast,Consumer,Technology,Printer,C1201,7,315.66,0.05,2099.14,1470.82,628.32
ORD-101141,2025-06-20,Midwest,Consumer,Office Supplies,Pens,C1201,1,42.19,0.05,40.08,21.71,18.37
ORD-101420,2025-06-21,South,Corporate,Furniture,Table,C1161,2,242.1,0.0,484.2,349.9,134.3
ORD-100120,2025-06-21,South,Corporate,Office Supplies,Pens,C1009,7,50.2,0.0,351.4,178.49,172.91
ORD-101006,2025-06-21,Midwest,Corporate,Technology,Keyboard,C1148,3,152.16,0.05,433.66,360.13,73.53
ORD-100188,2025-06-21,Midwest,Consumer,Technology,Printer,C1110,2,469.78,0.1,845.6,430.19,415.41
ORD-100330,2025-06-21,West,Corporate,Technology,Printer,C1132,2,425.75,0.0,851.5,643.72,207.78
ORD-100216,2025-06-21,South,Consumer,Furniture,Cabinet,C1202,1,119.59,0.15,101.65,69.96,31.69
ORD-100659,2025-06-22,Midwest,Consumer,Furniture,Desk,C1068,7,254.24,0.05,1690.7,1104.44,586.26
ORD-100978,2025-06-22,West,Corporate,Office Supplies,Paper,C1166,1,20.58,0.0,20.58,11.73,8.85
ORD-100382,2025-06-22,South,Corporate,Office Supplies,Storage,C1213,6,35.28,0.0,211.68,112.96,98.72
ORD-100657,2025-06-22,Midwest,Consumer,Furniture,Desk,C1254,5,141.06,0.15,599.5,380.38,219.12
ORD-100639,2025-06-22,South,Consumer,Technology,Printer,C1234,5,118.46,0.0,592.3,376.38,215.92
ORD-101362,2025-06-22,Midwest,Corporate,Office Supplies,Pens,C1265,5,43.42,0.1,195.39,89.32,106.07
ORD-101111,2025-06-22,West,Consumer,Office Supplies,Paper,C1035,4,34.78,0.05,132.16,91.69,40.47
ORD-100757,2025-06-22,Midwest,Consumer,Furniture,Chair,C1179,5,316.85,0.0,1584.25,880.63,703.62
ORD-101767,2025-06-23,South,Consumer,Office Supplies,Paper,C1218,3,52.11,0.0,156.33,78.71,77.62
ORD-100359,2025-06-23,Northeast,Home Office,Technology,Printer,C1122,5,374.91,0.2,1499.64,904.6,595.04
ORD-100606,2025-06-23,South,Consumer,Furniture,Table,C1100,4,267.46,0.1,962.86,655.21,307.65
ORD-101708,2025-06-24,Northeast,Consumer,Technology,Printer,C1081,5,179.63,0.0,898.15,572.05,326.1
ORD-101732,2025-06-24,West,Consumer,Furniture,Bookcase,C1232,6,256.53,0.0,1539.18,1185.12,354.06
ORD-100035,2025-06-24,Midwest,Consumer,Office Supplies,Binders,C1049,6,47.19,0.0,283.14,172.05,111.09
ORD-101230,2025-06-24,South,Corporate,Office Supplies,Labels,C1037,5,42.76,0.0,213.8,131.0,82.8
ORD-100306,2025-06-25,Northeast,Corporate,Office Supplies,Storage,C1185,5,46.49,0.25,174.34,88.66,85.68
ORD-100371,2025-06-25,South,Consumer,Office Supplies,Storage,C1189,3,76.1,0.1,205.47,71.91,133.56
ORD-101464,2025-06-25,West,Consumer,Furniture,Cabinet,C1241,6,186.94,0.15,953.39,652.74,300.65
ORD-101606,2025-06-25,South,Home Office,Office Supplies,Labels,C1206,3,10.44,0.1,28.19,11.58,16.61
ORD-101610,2025-06-25,Northeast,Corporate,Technology,Keyboard,C1200,6,339.58,0.15,1731.86,916.0,815.86
ORD-100736,2025-06-26,Midwest,Home Office,Furniture,Chair,C1287,3,131.89,0.0,395.67,259.6,136.07
ORD-101517,2025-06-26,West,Consumer,Furniture,Bookcase,C1110,2,260.42,0.0,520.84,425.08,95.76
ORD-101195,2025-06-26,Midwest,Corporate,Technology,Monitor,C1013,5,230.82,0.05,1096.39,636.73,459.66
ORD-100567,2025-06-26,Northeast,Home Office,Technology,Monitor,C1153,6,284.68,0.05,1622.68,1109.12,513.56
ORD-100543,2025-06-26,Northeast,Consumer,Office Supplies,Labels,C1165,4,17.21,0.15,58.51,31.37,27.14
ORD-101566,2025-06-26,West,Home Office,Furniture,Table,C1265,4,339.68,0.0,1358.72,979.36,379.36
ORD-100727,2025-06-26,West,Corporate,Furniture,Chair,C1147,6,377.01,0.0,2262.06,1736.44,525.62
ORD-101205,2025-06-26,South,Corporate,Technology,Keyboard,C1028,3,308.39,0.05,878.91,540.47,338.44
ORD-100505,2025-06-27,West,Home Office,Furniture,Chair,C1172,2,213.02,0.1,383.44,265.57,117.87
ORD-101248,2025-06-27,South,Consumer,Office Supplies,Storage,C1227,2,37.65,0.0,75.3,49.33,25.97
ORD-101572,2025-06-27,Midwest,Consumer,Technology,Headset,C1208,5,277.73,0.25,1041.49,641.66,399.83
ORD-100695,2025-06-27,Midwest,Consumer,Office Supplies,Paper,C1257,1,42.31,0.05,40.19,22.39,17.8
ORD-101002,2025-06-27,South,Corporate,Technology,Keyboard,C1220,2,208.17,0.0,416.34,225.75,190.59
ORD-100508,2025-06-28,South,Consumer,Furniture,Chair,C1133,6,224.41,0.0,1346.46,801.15,545.31
ORD-101075,2025-06-28,West,Home Office,Office Supplies,Storage,C1020,7,62.13,0.0,434.91,217.73,217.18
ORD-101059,2025-06-28,Midwest,Consumer,Furniture,Cabinet,C1209,5,103.83,0.05,493.19,333.2,159.99
ORD-100137,2025-06-28,West,Home Office,Office Supplies,Binders,C1140,3,35.88,0.1,96.88,64.47,32.41
ORD-101187,2025-06-28,South,Home Office,Furniture,Cabinet,C1238,7,186.91,0.15,1112.11,775.5,336.61
ORD-101191,2025-06-29,West,Consumer,Furniture,Chair,C1275,3,159.62,0.1,430.97,350.69,80.28
ORD-100194,2025-06-29,Midwest,Consumer,Technology,Printer,C1192,1,612.86,0.05,582.22,352.51,229.71
ORD-100879,2025-06-29,South,Consumer,Office Supplies,Paper,C1225,7,61.79,0.0,432.53,184.01,248.52
ORD-100489,2025-06-29,Northeast,Consumer,Office Supplies,Labels,C1017,4,70.47,0.15,239.6,138.18,101.42
ORD-100935,2025-06-29,Midwest,Consumer,Furniture,Table,C1034,5,255.49,0.0,1277.45,917.2,360.25
ORD-100405,2025-06-29,West,Home Office,Furniture,Cabinet,C1218,4,251.31,0.0,1005.24,713.51,291.73
ORD-100587,2025-06-30,Midwest,Consumer,Furniture,Cabinet,C1190,6,332.38,0.05,1894.57,1057.36,837.21
ORD-100341,2025-06-30,West,Consumer,Office Supplies,Labels,C1130,2,58.39,0.15,99.26,44.96,54.3
ORD-101372,2025-06-30,Northeast,Home Office,Technology,Laptop,C1233,5,121.93,0.0,609.65,405.6,204.05
ORD-101644,2025-06-30,West,Corporate,Office Supplies,Binders,C1054,7,53.73,0.05,357.3,183.5,173.8
ORD-101771,2025-06-30,Northeast,Home Office,Office Supplies,Storage,C1246,6,39.44,0.2,189.31,115.6,73.71
ORD-101274,2025-07-01,Midwest,Corporate,Office Supplies,Labels,C1206,1,55.89,0.0,55.89,29.3,26.59
ORD-101188,2025-07-01,Midwest,Consumer,Furniture,Bookcase,C1217,1,289.73,0.2,231.78,168.83,62.95
ORD-101162,2025-07-01,West,Corporate,Furniture,Desk,C1151,1,134.3,0.1,120.87,83.87,37.0
ORD-100631,2025-07-01,Midwest,Corporate,Furniture,Bookcase,C1057,1,180.35,0.0,180.35,85.95,94.4
ORD-100553,2025-07-02,Midwest,Consumer,Office Supplies,Binders,C1113,5,45.21,0.0,226.05,117.41,108.64
ORD-100825,2025-07-02,South,Corporate,Office Supplies,Storage,C1111,4,44.5,0.0,178.0,109.66,68.34
ORD-101482,2025-07-02,Midwest,Consumer,Furniture,Table,C1108,1,269.52,0.05,256.04,178.62,77.42
ORD-101102,2025-07-03,West,Home Office,Technology,Headset,C1012,2,301.73,0.15,512.94,341.33,171.61
ORD-100809,2025-07-03,West,Corporate,Office Supplies,Binders,C1072,6,32.42,0.15,165.34,103.13,62.21
ORD-100830,2025-07-03,South,Home Office,Technology,Headset,C1085,4,532.61,0.05,2023.92,1152.85,871.07
ORD-100223,2025-07-03,Northeast,Consumer,Office Supplies,Storage,C1159,4,58.84,0.1,211.82,112.21,99.61
ORD-101509,2025-07-04,South,Home Office,Office Supplies,Storage,C1078,6,40.87,0.0,245.22,115.82,129.4
ORD-100466,2025-07-04,West,Consumer,Office Supplies,Storage,C1016,3,43.9,0.1,118.53,60.88,57.65
ORD-100589,2025-07-05,West,Corporate,Office Supplies,Paper,C1084,2,33.34,0.0,66.68,32.17,34.51
ORD-100693,2025-07-05,West,Corporate,Technology,Printer,C1203,7,415.69,0.0,2909.83,1761.78,1148.05
ORD-101620,2025-07-05,West,Home Office,Office Supplies,Storage,C1013,6,32.53,0.1,175.66,108.1,67.56
ORD-100396,2025-07-05,West,Corporate,Furniture,Table,C1196,2,186.36,0.1,335.45,220.4,115.05
ORD-100154,2025-07-06,Northeast,Consumer,Office Supplies,Storage,C1226,3,52.15,0.05,148.63,83.12,65.51
ORD-101530,2025-07-06,Northeast,Consumer,Office Supplies,Paper,C1018,1,33.95,0.0,33.95,19.13,14.82
ORD-100565,2025-07-06,West,Consumer,Furniture,Table,C1097,7,173.45,0.0,1214.15,773.0,441.15
ORD-101382,2025-07-06,South,Corporate,Technology,Laptop,C1188,7,464.36,0.05,3087.99,2142.65,945.34
ORD-100204,2025-07-06,South,Corporate,Technology,Monitor,C1079,3,390.4,0.2,936.96,685.86,251.1
ORD-100236,2025-07-06,South,Consumer,Technology,Headset,C1010,5,390.75,0.0,1953.75,1208.9,744.85
ORD-100892,2025-07-06,Midwest,Consumer,Office Supplies,Labels,C1069,5,50.91,0.0,254.55,129.64,124.91
ORD-101679,2025-07-07,South,Consumer,Technology,Monitor,C1076,4,175.63,0.0,702.52,365.69,336.83
ORD-101649,2025-07-07,South,Consumer,Office Supplies,Pens,C1206,2,58.15,0.2,93.04,53.45,39.59
ORD-101287,2025-07-07,South,Consumer,Office Supplies,Labels,C1045,6,43.5,0.15,221.85,117.72,104.13
ORD-100089,2025-07-07,Northeast,Corporate,Technology,Monitor,C1173,6,281.3,0.15,1434.63,886.14,548.49
ORD-100032,2025-07-07,West,Corporate,Furniture,Bookcase,C1201,2,128.72,0.1,231.7,184.32,47.38
ORD-101476,2025-07-07,West,Corporate,Technology,Headset,C1149,7,144.17,0.05,958.73,514.19,444.54
ORD-100344,2025-07-07,South,Consumer,Office Supplies,Pens,C1013,7,21.09,0.05,140.25,72.81,67.44
ORD-100456,2025-07-08,Northeast,Consumer,Furniture,Table,C1135,1,361.74,0.05,343.65,187.84,155.81
ORD-100005,2025-07-08,South,Corporate,Technology,Headset,C1254,3,338.74,0.25,762.16,434.98,327.18
ORD-101210,2025-07-08,West,Consumer,Furniture,Cabinet,C1143,6,235.22,0.05,1340.75,933.76,406.99
ORD-100549,2025-07-09,Midwest,Corporate,Furniture,Chair,C1209,5,119.8,0.0,599.0,403.52,195.48
ORD-100079,2025-07-09,West,Corporate,Office Supplies,Binders,C1201,3,34.4,0.0,103.2,64.1,39.1
ORD-100173,2025-07-09,Midwest,Corporate,Technology,Printer,C1187,1,212.4,0.15,180.54,126.09,54.45
ORD-100034,2025-07-09,South,Consumer,Technology,Headset,C1291,4,212.89,0.0,851.56,531.25,320.31
ORD-100650,2025-07-09,South,Consumer,Office Supplies,Pens,C1289,1,56.73,0.1,51.06,27.3,23.76
ORD-100398,2025-07-09,West,Corporate,Furniture,Desk,C1227,2,127.17,0.05,241.62,165.1,76.52
ORD-101363,2025-07-09,Northeast,Consumer,Furniture,Bookcase,C1226,5,175.44,0.05,833.34,689.63,143.71
ORD-101647,2025-07-10,Midwest,Corporate,Office Supplies,Labels,C1107,2,38.52,0.0,77.04,43.49,33.55
ORD-100346,2025-07-10,Midwest,Corporate,Furniture,Desk,C1049,7,302.98,0.05,2014.82,1554.81,460.01
ORD-100068,2025-07-10,Midwest,Corporate,Furniture,Desk,C1086,7,246.81,0.0,1727.67,1393.7,333.97
ORD-100651,2025-07-10,Midwest,Consumer,Office Supplies,Labels,C1207,6,46.9,0.25,211.05,119.18,91.87
ORD-100701,2025-07-11,Northeast,Corporate,Office Supplies,Storage,C1020,5,84.95,0.0,424.75,177.14,247.61
ORD-100021,2025-07-11,South,Consumer,Technology,Headset,C1087,5,198.68,0.05,943.73,459.41,484.32
ORD-101707,2025-07-11,West,Consumer,Office Supplies,Labels,C1137,6,50.08,0.1,270.43,170.97,99.46
